station_id,station_name,timestamp,free_bikes,empty_slots,extra_uid,extra_last_updated,extra_slots,extra_normal_bikes,extra_ebikes
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-12T20:23:47.163516Z,2.0,13.0,53,1734034840.0,15.0,1.0,1.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-12T20:23:47.163364Z,0.0,13.0,43,1734034926.0,15.0,0.0,1.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-12T20:23:47.162674Z,4.0,19.0,11,1734034881.0,25.0,2.0,2.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-12T20:23:47.163549Z,7.0,13.0,55,1734034969.0,20.0,6.0,1.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-12T20:23:47.163129Z,6.0,12.0,27,1734034910.0,18.0,6.0,0.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-12T20:23:47.163063Z,1.0,14.0,23,1734034920.0,15.0,0.0,1.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-12T20:23:47.163094Z,8.0,9.0,25,1734034855.0,19.0,8.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-12T20:23:47.163197Z,3.0,20.0,31,1734034916.0,23.0,1.0,2.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-12T20:23:47.162565Z,0.0,14.0,5,1734034857.0,15.0,0.0,0.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-12T20:23:47.162955Z,0.0,15.0,17,1734034936.0,15.0,0.0,0.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-12T20:23:47.163346Z,7.0,8.0,42,1734034976.0,15.0,7.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-12T20:23:47.162724Z,3.0,16.0,14,1734034867.0,19.0,2.0,1.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-12T20:23:47.163582Z,9.0,5.0,57,1734034976.0,16.0,9.0,0.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-12T20:23:47.162515Z,5.0,19.0,3,1734034905.0,29.0,5.0,0.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-12T20:23:47.162620Z,5.0,9.0,8,1734034864.0,15.0,5.0,1.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-12T20:23:47.163312Z,1.0,14.0,40,1734034900.0,15.0,0.0,1.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-12T20:23:47.162543Z,0.0,14.0,4,1734034975.0,15.0,0.0,0.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-12T20:23:47.163449Z,8.0,7.0,49,1734034989.0,15.0,8.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-12T20:23:47.162910Z,3.0,12.0,15,1734034942.0,15.0,3.0,0.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-12T20:23:47.163147Z,0.0,23.0,28,1734034976.0,23.0,0.0,0.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-12T20:23:47.163010Z,1.0,17.0,20,1734034946.0,19.0,0.0,1.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-12T20:23:47.163382Z,1.0,22.0,44,1734035000.0,23.0,1.0,0.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-12T20:23:47.162974Z,2.0,13.0,18,1734034840.0,15.0,1.0,1.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-12T20:23:47.163467Z,17.0,6.0,50,1734034999.0,23.0,16.0,1.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-12T20:23:47.162583Z,8.0,7.0,6,1734034842.0,15.0,8.0,0.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-12T20:23:47.163229Z,4.0,15.0,33,1734034995.0,19.0,4.0,0.0
8c078d095787b97917c07ab40bf3594e,Plaza Recife,2024-12-12T20:23:47.163432Z,9.0,5.0,47,1734034866.0,15.0,8.0,1.0
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,2024-12-12T20:23:47.162991Z,3.0,11.0,19,1734034820.0,15.0,0.0,3.0
938a003c099dc9b2c7411f2000b88022,Puerta Real,2024-12-12T20:23:47.163045Z,11.0,11.0,22,1734034993.0,23.0,11.0,0.0
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,2024-12-12T20:23:47.162691Z,2.0,13.0,12,1734034929.0,15.0,0.0,2.0
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,2024-12-12T20:23:47.162637Z,9.0,6.0,9,1734034916.0,15.0,5.0,4.0
9e7f93baecab42d934a507a9ef7e5938,Adormideras,2024-12-12T20:23:47.163113Z,13.0,5.0,26,1734034941.0,19.0,11.0,2.0
9e84dc079b6d308cb74dedeb0f98f345,Marineda,2024-12-12T20:23:47.163164Z,1.0,20.0,29,1734034903.0,23.0,1.0,0.0
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,2024-12-12T20:23:47.163532Z,10.0,3.0,54,1734034888.0,13.0,7.0,3.0
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,2024-12-12T20:23:47.163262Z,8.0,11.0,36,1734034863.0,19.0,8.0,0.0
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,2024-12-12T20:23:47.163212Z,7.0,12.0,32,1734034936.0,19.0,7.0,0.0
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,2024-12-12T20:23:47.163180Z,2.0,21.0,30,1734034990.0,23.0,0.0,2.0
bf735b3d92053c97f825a333f6686aac,Chuac,2024-12-12T20:23:47.163483Z,6.0,13.0,51,1734034823.0,19.0,6.0,0.0
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,2024-12-12T20:23:47.162935Z,6.0,10.0,16,1734034965.0,16.0,6.0,0.0
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,2024-12-12T20:23:47.163500Z,3.0,16.0,52,1734034966.0,19.0,3.0,0.0
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,2024-12-12T20:23:47.163246Z,8.0,11.0,35,1734034830.0,19.0,6.0,2.0
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,2024-12-12T20:23:47.162656Z,7.0,11.0,10,1734034954.0,19.0,7.0,0.0
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,2024-12-12T20:23:47.162708Z,6.0,10.0,13,1734034987.0,19.0,5.0,1.0
e97735d79704dc080f7ee1a2af1e402f,Obelisco,2024-12-12T20:23:47.162602Z,11.0,12.0,7,1734034967.0,23.0,9.0,2.0
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,2024-12-12T20:23:47.163565Z,7.0,8.0,56,1734034960.0,15.0,6.0,1.0
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,2024-12-12T20:23:47.163329Z,7.0,7.0,41,1734034954.0,15.0,7.0,0.0
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,2024-12-12T20:23:47.163399Z,2.0,13.0,45,1734034909.0,15.0,1.0,1.0
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,2024-12-12T20:23:47.163415Z,8.0,6.0,46,1734034962.0,15.0,6.0,2.0
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-12T20:23:47.163028Z,6.0,9.0,21,1734034991.0,15.0,6.0,0.0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-12T20:26:46.861693Z,2.0,13.0,53,1734035023.0,15.0,1.0,1.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-12T20:26:46.861290Z,0.0,14.0,43,1734035109.0,15.0,0.0,0.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-12T20:26:46.860280Z,4.0,19.0,11,1734035066.0,25.0,2.0,2.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-12T20:26:46.861739Z,7.0,13.0,55,1734035152.0,20.0,6.0,1.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-12T20:26:46.860584Z,6.0,12.0,27,1734035090.0,18.0,6.0,0.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-12T20:26:46.860507Z,1.0,14.0,23,1734035104.0,15.0,0.0,1.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-12T20:26:46.860545Z,8.0,11.0,25,1734035036.0,19.0,8.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-12T20:26:46.860836Z,3.0,20.0,31,1734035100.0,23.0,1.0,2.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-12T20:26:46.860184Z,0.0,14.0,5,1734035041.0,15.0,0.0,0.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-12T20:26:46.860385Z,0.0,15.0,17,1734035119.0,15.0,0.0,0.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-12T20:26:46.861227Z,7.0,8.0,42,1734035160.0,15.0,7.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-12T20:26:46.860329Z,4.0,15.0,14,1734035052.0,19.0,3.0,1.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-12T20:26:46.861772Z,9.0,5.0,57,1734035162.0,16.0,9.0,0.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-12T20:26:46.859949Z,5.0,19.0,3,1734035087.0,29.0,5.0,0.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-12T20:26:46.860233Z,5.0,10.0,8,1734035048.0,15.0,5.0,0.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-12T20:26:46.861136Z,1.0,14.0,40,1734035083.0,15.0,0.0,1.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-12T20:26:46.860166Z,1.0,13.0,4,1734035159.0,15.0,1.0,0.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-12T20:26:46.861544Z,9.0,6.0,49,1734035172.0,15.0,9.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-12T20:26:46.860346Z,3.0,12.0,15,1734035125.0,15.0,3.0,0.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-12T20:26:46.860602Z,0.0,23.0,28,1734035160.0,23.0,0.0,0.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-12T20:26:46.860433Z,1.0,17.0,20,1734035129.0,19.0,0.0,1.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-12T20:26:46.861315Z,2.0,21.0,44,1734035183.0,23.0,1.0,1.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-12T20:26:46.860401Z,1.0,14.0,18,1734035021.0,15.0,1.0,0.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-12T20:26:46.861579Z,16.0,7.0,50,1734035182.0,23.0,16.0,0.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-12T20:26:46.860202Z,8.0,7.0,6,1734035025.0,15.0,8.0,0.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-12T20:26:46.860932Z,4.0,15.0,33,1734035178.0,19.0,4.0,0.0
8c078d095787b97917c07ab40bf3594e,Plaza Recife,2024-12-12T20:26:46.861459Z,9.0,5.0,47,1734035050.0,15.0,8.0,1.0
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,2024-12-12T20:26:46.860417Z,2.0,12.0,19,1734035186.0,15.0,0.0,2.0
938a003c099dc9b2c7411f2000b88022,Puerta Real,2024-12-12T20:26:46.860477Z,10.0,12.0,22,1734035176.0,23.0,10.0,0.0
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,2024-12-12T20:26:46.860297Z,3.0,12.0,12,1734035114.0,15.0,0.0,3.0
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,2024-12-12T20:26:46.860248Z,8.0,7.0,9,1734035100.0,15.0,5.0,3.0
9e7f93baecab42d934a507a9ef7e5938,Adormideras,2024-12-12T20:26:46.860564Z,13.0,5.0,26,1734035125.0,19.0,11.0,2.0
9e84dc079b6d308cb74dedeb0f98f345,Marineda,2024-12-12T20:26:46.860691Z,1.0,20.0,29,1734035086.0,23.0,1.0,0.0
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,2024-12-12T20:26:46.861720Z,10.0,3.0,54,1734035071.0,13.0,7.0,3.0
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,2024-12-12T20:26:46.861025Z,8.0,11.0,36,1734035047.0,19.0,8.0,0.0
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,2024-12-12T20:26:46.860868Z,7.0,12.0,32,1734035119.0,19.0,7.0,0.0
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,2024-12-12T20:26:46.860766Z,2.0,21.0,30,1734035173.0,23.0,0.0,2.0
bf735b3d92053c97f825a333f6686aac,Chuac,2024-12-12T20:26:46.861642Z,6.0,13.0,51,1734035007.0,19.0,6.0,0.0
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,2024-12-12T20:26:46.860362Z,6.0,10.0,16,1734035148.0,16.0,6.0,0.0
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,2024-12-12T20:26:46.861669Z,3.0,16.0,52,1734035151.0,19.0,3.0,0.0
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,2024-12-12T20:26:46.860959Z,8.0,11.0,35,1734035013.0,19.0,6.0,2.0
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,2024-12-12T20:26:46.860264Z,8.0,10.0,10,1734035135.0,19.0,8.0,0.0
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,2024-12-12T20:26:46.860313Z,5.0,11.0,13,1734035172.0,19.0,5.0,0.0
e97735d79704dc080f7ee1a2af1e402f,Obelisco,2024-12-12T20:26:46.860218Z,9.0,14.0,7,1734035150.0,23.0,8.0,1.0
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,2024-12-12T20:26:46.861755Z,7.0,8.0,56,1734035141.0,15.0,6.0,1.0
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,2024-12-12T20:26:46.861202Z,6.0,8.0,41,1734035137.0,15.0,6.0,0.0
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,2024-12-12T20:26:46.861378Z,2.0,13.0,45,1734035092.0,15.0,1.0,1.0
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,2024-12-12T20:26:46.861403Z,9.0,5.0,46,1734035145.0,15.0,6.0,3.0
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-12T20:26:46.860449Z,6.0,9.0,21,1734035175.0,15.0,6.0,0.0
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-13T15:29:46.981981Z,1.0,14.0,53,1734103699.0,15.0,0.0,1.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-13T15:29:46.981864Z,1.0,14.0,43,1734103748.0,15.0,1.0,0.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-13T15:29:46.981150Z,1.0,24.0,11,1734103608.0,25.0,0.0,1.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-13T15:29:46.982005Z,3.0,16.0,55,1734103730.0,20.0,1.0,2.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-13T15:29:46.981424Z,2.0,16.0,27,1734103679.0,18.0,1.0,1.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-13T15:29:46.981362Z,6.0,9.0,23,1734103690.0,15.0,2.0,4.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-13T15:29:46.981393Z,7.0,12.0,25,1734103768.0,19.0,7.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-13T15:29:46.981481Z,8.0,15.0,31,1734103689.0,23.0,8.0,0.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-13T15:29:46.981058Z,12.0,2.0,5,1734103782.0,15.0,8.0,4.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-13T15:29:46.981271Z,0.0,15.0,17,1734103644.0,15.0,0.0,0.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-13T15:29:46.981837Z,1.0,14.0,42,1734103603.0,15.0,1.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-13T15:29:46.981212Z,7.0,12.0,14,1734103746.0,19.0,6.0,1.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-13T15:29:46.982036Z,11.0,4.0,57,1734103691.0,16.0,9.0,3.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-13T15:29:46.981013Z,4.0,22.0,3,1734103742.0,29.0,4.0,1.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-13T15:29:46.981105Z,6.0,9.0,8,1734103694.0,15.0,6.0,0.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-13T15:29:46.981803Z,0.0,15.0,40,1734103674.0,15.0,0.0,0.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-13T15:29:46.981040Z,6.0,9.0,4,1734103715.0,15.0,5.0,1.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-13T15:29:46.981937Z,5.0,10.0,49,1734103725.0,15.0,5.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-13T15:29:46.981237Z,8.0,7.0,15,1734103692.0,15.0,6.0,2.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-13T15:29:46.981439Z,11.0,11.0,28,1734103631.0,23.0,8.0,3.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-13T15:29:46.981318Z,2.0,15.0,20,1734103670.0,19.0,1.0,1.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-13T15:29:46.981883Z,10.0,13.0,44,1734103655.0,23.0,8.0,2.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-13T15:29:46.981287Z,0.0,14.0,18,1734103662.0,15.0,0.0,0.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-13T15:29:46.981950Z,7.0,15.0,50,1734103708.0,23.0,7.0,0.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-13T15:29:46.981074Z,8.0,7.0,6,1734103727.0,15.0,7.0,1.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-13T15:29:46.981509Z,8.0,11.0,33,1734103639.0,19.0,1.0,7.0
8c078d095787b97917c07ab40bf3594e,Plaza Recife,2024-12-13T15:29:46.981924Z,11.0,3.0,47,1734103711.0,15.0,11.0,0.0
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,2024-12-13T15:29:46.981302Z,1.0,14.0,19,1734103661.0,15.0,1.0,0.0
938a003c099dc9b2c7411f2000b88022,Puerta Real,2024-12-13T15:29:46.981348Z,5.0,18.0,22,1734103607.0,23.0,5.0,0.0
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,2024-12-13T15:29:46.981167Z,1.0,14.0,12,1734103678.0,15.0,0.0,1.0
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,2024-12-13T15:29:46.981119Z,2.0,13.0,9,1734103747.0,15.0,2.0,0.0
9e7f93baecab42d934a507a9ef7e5938,Adormideras,2024-12-13T15:29:46.981408Z,6.0,13.0,26,1734103673.0,19.0,6.0,0.0
9e84dc079b6d308cb74dedeb0f98f345,Marineda,2024-12-13T15:29:46.981454Z,15.0,8.0,29,1734103629.0,23.0,10.0,5.0
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,2024-12-13T15:29:46.981991Z,0.0,12.0,54,1734103697.0,13.0,0.0,0.0
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,2024-12-13T15:29:46.981740Z,18.0,1.0,36,1734103629.0,19.0,17.0,1.0
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,2024-12-13T15:29:46.981494Z,7.0,12.0,32,1734103661.0,19.0,7.0,0.0
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,2024-12-13T15:29:46.981467Z,1.0,22.0,30,1734103780.0,23.0,0.0,1.0
bf735b3d92053c97f825a333f6686aac,Chuac,2024-12-13T15:29:46.981960Z,4.0,15.0,51,1734103684.0,19.0,4.0,0.0
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,2024-12-13T15:29:46.981255Z,7.0,9.0,16,1734103636.0,16.0,5.0,2.0
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,2024-12-13T15:29:46.981970Z,2.0,17.0,52,1734103696.0,19.0,0.0,2.0
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,2024-12-13T15:29:46.981523Z,6.0,13.0,35,1734103752.0,19.0,5.0,1.0
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,2024-12-13T15:29:46.981134Z,7.0,12.0,10,1734103624.0,19.0,7.0,0.0
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,2024-12-13T15:29:46.981183Z,9.0,8.0,13,1734103676.0,19.0,9.0,0.0
e97735d79704dc080f7ee1a2af1e402f,Obelisco,2024-12-13T15:29:46.981089Z,8.0,11.0,7,1734103634.0,23.0,6.0,3.0
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,2024-12-13T15:29:46.982021Z,6.0,8.0,56,1734103620.0,15.0,6.0,0.0
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,2024-12-13T15:29:46.981821Z,1.0,14.0,41,1734103754.0,15.0,1.0,0.0
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,2024-12-13T15:29:46.981898Z,1.0,14.0,45,1734103668.0,15.0,0.0,1.0
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,2024-12-13T15:29:46.981911Z,1.0,13.0,46,1734103696.0,15.0,1.0,0.0
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-13T15:29:46.981333Z,2.0,13.0,21,1734103658.0,15.0,1.0,1.0
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-13T15:35:45.734210Z,2.0,13.0,53,1734104066.0,15.0,1.0,1.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-13T15:35:45.733971Z,1.0,14.0,43,1734104110.0,15.0,1.0,0.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-13T15:35:45.733379Z,5.0,15.0,11,1734103976.0,25.0,5.0,1.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-13T15:35:45.734230Z,4.0,15.0,55,1734104098.0,20.0,2.0,2.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-13T15:35:45.733811Z,2.0,16.0,27,1734104040.0,18.0,1.0,1.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-13T15:35:45.733505Z,6.0,9.0,23,1734104058.0,15.0,2.0,4.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-13T15:35:45.733761Z,7.0,12.0,25,1734103949.0,19.0,7.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-13T15:35:45.733866Z,8.0,15.0,31,1734104056.0,23.0,8.0,0.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-13T15:35:45.733315Z,12.0,2.0,5,1734103965.0,15.0,8.0,4.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-13T15:35:45.733443Z,0.0,15.0,17,1734104011.0,15.0,0.0,0.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-13T15:35:45.733961Z,1.0,14.0,42,1734103973.0,15.0,1.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-13T15:35:45.733410Z,8.0,10.0,14,1734104110.0,19.0,8.0,0.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-13T15:35:45.734250Z,9.0,7.0,57,1734104060.0,16.0,9.0,0.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-13T15:35:45.733281Z,6.0,21.0,3,1734104103.0,29.0,4.0,2.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-13T15:35:45.733347Z,6.0,9.0,8,1734104059.0,15.0,6.0,0.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-13T15:35:45.733940Z,0.0,15.0,40,1734104038.0,15.0,0.0,0.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-13T15:35:45.733301Z,6.0,9.0,4,1734104082.0,15.0,6.0,0.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-13T15:35:45.734169Z,5.0,10.0,49,1734104091.0,15.0,5.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-13T15:35:45.733422Z,8.0,7.0,15,1734104058.0,15.0,6.0,2.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-13T15:35:45.733830Z,11.0,11.0,28,1734103999.0,23.0,8.0,3.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-13T15:35:45.733474Z,2.0,15.0,20,1734104034.0,19.0,1.0,1.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-13T15:35:45.734129Z,10.0,13.0,44,1734104026.0,23.0,8.0,2.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-13T15:35:45.733454Z,0.0,14.0,18,1734104029.0,15.0,0.0,0.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-13T15:35:45.734179Z,6.0,16.0,50,1734104076.0,23.0,6.0,0.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-13T15:35:45.733326Z,10.0,5.0,6,1734104092.0,15.0,9.0,1.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-13T15:35:45.733887Z,8.0,11.0,33,1734104003.0,19.0,1.0,7.0
